Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:20,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:21,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:21,171.0,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:21,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:22,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:23,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:24,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:25,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:26,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:27,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:28,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:29,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:30,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:31,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:31,170.9,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:34:31,170.9,0.000,0.0,0.043,59.9,0.00
