Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:36,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:37,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:38,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:39,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:40,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:41,181.4,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,60.0,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:42,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:43,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:44,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:45,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:46,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:47,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:37:48,181.3,0.000,0.0,0.043,59.9,0.00
