Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2026-01-21 14:19:19,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.3,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:20,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.4,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.5,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:21,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.6,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
2026-01-21 14:19:22,159.7,0.000,0.0,0.043,59.9,0.00
