Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2026-01-21 13:31:02,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:02,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:02,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:02,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:02,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:03,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:04,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:05,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:06,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:07,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:08,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:09,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:10,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.7,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:11,91.7,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.7,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.7,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.7,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:12,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:13,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:14,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:15,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:15,91.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:31:15,91.8,0.000,0.0,0.043,60.0,0.00
