Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:30,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:31,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:32,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:33,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:34,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:35,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.1,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:36,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:37,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:38,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:39,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,111.0,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:40,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.9,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:41,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
2026-01-21 13:38:42,110.8,0.000,0.0,0.043,60.0,0.00
